vehicle_plate_num,vehicle_plate_type,vehicle_type,arrival_time,duration_hours,departure_time,day_of_week,hour_of_day,arrival_hour,arrival_minute,arrival_day_of_week,stay_duration_minutes,priority_level,bay_assigned,slot_assigned,allocation_score
ABC1089,0,0,2023-05-03 20:32:00,1,2023-05-03 21:32:00,2,20,20,32,2,60,0,4,2,109.85233691023035
ABC5815,1,2,2023-05-07 09:31:00,1,2023-05-07 10:31:00,6,9,9,31,6,60,1,2,4,214.76745159929217
ABC3851,1,1,2023-05-04 17:57:00,3,2023-05-04 20:57:00,3,17,17,57,3,180,0,4,3,128.4512119256509
ABC3843,2,0,2023-05-03 18:16:00,3,2023-05-03 21:16:00,2,18,18,16,2,180,2,3,1,284.27923445091596
ABC7543,0,2,2023-05-06 16:00:00,1,2023-05-06 17:00:00,5,16,16,0,5,60,0,4,8,95.67723857219451
ABC6901,1,2,2023-05-03 17:51:00,3,2023-05-03 20:51:00,2,17,17,51,2,180,1,4,8,94.6362215906678
ABC1969,2,1,2023-05-03 17:45:00,1,2023-05-03 18:45:00,2,17,17,45,2,60,1,1,1,285.471582172717
ABC2094,2,0,2023-05-02 09:51:00,5,2023-05-02 14:51:00,1,9,9,51,1,300,2,1,6,210.37819080675197
ABC7124,0,1,2023-05-07 10:08:00,6,2023-05-07 16:08:00,6,10,10,8,6,360,0,2,1,131.98659988944482
ABC8347,0,2,2023-05-07 19:26:00,4,2023-05-07 23:26:00,6,19,19,26,6,240,0,4,9,67.22854613234027
ABC4195,2,2,2023-05-07 17:09:00,3,2023-05-07 20:09:00,6,17,17,9,6,180,2,4,1,244.56066122640013
ABC2404,0,2,2023-05-07 18:40:00,1,2023-05-07 19:40:00,6,18,18,40,6,60,0,4,3,125.36922551590101
ABC7940,0,2,2023-05-02 17:04:00,3,2023-05-02 20:04:00,1,17,17,4,1,180,0,1,9,113.46657227478137
ABC5290,2,0,2023-05-03 10:17:00,2,2023-05-03 12:17:00,2,10,10,17,2,120,2,4,1,203.41142301118984
ABC4982,2,0,2023-05-06 08:12:00,5,2023-05-06 13:12:00,5,8,8,12,5,300,2,1,2,292.1717112777036
ABC6555,0,1,2023-05-06 16:59:00,3,2023-05-06 19:59:00,5,16,16,59,5,180,0,2,4,114.51117465786001
ABC8954,1,1,2023-05-02 07:43:00,3,2023-05-02 10:43:00,1,7,7,43,1,180,0,4,7,99.17809131276502
ABC5713,0,1,2023-05-01 08:28:00,6,2023-05-01 14:28:00,0,8,8,28,0,360,0,4,8,81.73676903799904
ABC4092,1,2,2023-05-04 19:36:00,1,2023-05-04 20:36:00,3,19,19,36,3,60,1,3,1,195.1528816142469
ABC5159,2,1,2023-05-07 08:56:00,2,2023-05-07 10:56:00,6,8,8,56,6,120,1,1,1,283.77621212940915
ABC7308,1,0,2023-05-06 08:11:00,2,2023-05-06 10:11:00,5,8,8,11,5,120,1,3,5,166.42151154889166
ABC8478,2,1,2023-05-04 09:21:00,4,2023-05-04 13:21:00,3,9,9,21,3,240,1,2,8,166.0629221512
ABC9476,0,1,2023-05-03 08:14:00,4,2023-05-03 12:14:00,2,8,8,14,2,240,0,1,1,185.05545744590884
ABC5933,0,0,2023-05-05 18:14:00,3,2023-05-05 21:14:00,4,18,18,14,4,180,0,4,3,136.66975522166453
ABC5926,2,0,2023-05-03 17:17:00,5,2023-05-03 22:17:00,2,17,17,17,2,300,2,4,6,154.18963443616565
ABC4969,2,2,2023-05-05 11:53:00,1,2023-05-05 12:53:00,4,11,11,53,4,60,2,4,1,194.86999628988454
ABC3965,2,0,2023-05-04 09:20:00,3,2023-05-04 12:20:00,3,9,9,20,3,180,2,4,3,208.26021301266024
ABC5319,0,0,2023-05-06 18:21:00,4,2023-05-06 22:21:00,5,18,18,21,5,240,0,2,1,165.31876240994828
ABC9975,0,1,2023-05-05 09:43:00,4,2023-05-05 13:43:00,4,9,9,43,4,240,0,4,4,136.88763000322882
ABC8108,1,0,2023-05-04 07:11:00,2,2023-05-04 09:11:00,3,7,7,11,3,120,1,4,9,89.3986454350893
ABC4939,2,2,2023-05-01 21:35:00,1,2023-05-01 22:35:00,0,21,21,35,0,60,2,4,5,131.0233418533015
ABC1044,1,1,2023-05-01 09:09:00,1,2023-05-01 10:09:00,0,9,9,9,0,60,0,3,3,168.18812473572024
ABC2810,0,2,2023-05-04 09:46:00,1,2023-05-04 10:46:00,3,9,9,46,3,60,0,2,10,107.26728659556727
ABC5566,1,0,2023-05-01 13:48:00,2,2023-05-01 15:48:00,0,13,13,48,0,120,1,1,7,131.76784690773846
ABC2909,1,2,2023-05-05 12:50:00,1,2023-05-05 13:50:00,4,12,12,50,4,60,1,2,6,136.63270796627185
ABC7364,0,2,2023-05-05 09:55:00,2,2023-05-05 11:55:00,4,9,9,55,4,120,0,2,9,96.41923311950337
ABC3581,0,0,2023-05-04 21:41:00,1,2023-05-04 22:41:00,3,21,21,41,3,60,0,2,4,116.96751344402868
ABC1691,2,0,2023-05-03 08:56:00,4,2023-05-03 12:56:00,2,8,8,56,2,240,2,4,4,202.58108309498533
ABC1931,1,1,2023-05-07 16:56:00,6,2023-05-07 22:56:00,6,16,16,56,6,360,0,3,9,86.98956256464308
ABC8910,0,1,2023-05-05 18:08:00,3,2023-05-05 21:08:00,4,18,18,8,4,180,0,3,2,152.3275131565353
ABC7382,0,1,2023-05-03 17:20:00,3,2023-05-03 20:20:00,2,17,17,20,2,180,0,3,10,83.60067858895907
ABC4406,1,0,2023-05-04 07:39:00,8,2023-05-04 15:39:00,3,7,7,39,3,480,1,3,2,142.21929154343158
ABC9339,0,2,2023-05-07 13:18:00,2,2023-05-07 15:18:00,6,13,13,18,6,120,0,1,9,116.14743697416071
ABC2032,2,2,2023-05-04 12:12:00,4,2023-05-04 16:12:00,3,12,12,12,3,240,2,3,7,111.72297913342848
ABC2311,2,1,2023-05-06 09:36:00,2,2023-05-06 11:36:00,5,9,9,36,5,120,1,4,5,178.39428004094387
ABC9579,1,1,2023-05-04 12:34:00,6,2023-05-04 18:34:00,3,12,12,34,3,360,0,4,5,77.17344046829672
ABC4121,2,0,2023-05-03 10:47:00,2,2023-05-03 12:47:00,2,10,10,47,2,120,2,3,9,126.70500621213391
ABC2873,0,2,2023-05-05 18:02:00,1,2023-05-05 19:02:00,4,18,18,2,4,60,0,1,10,126.02707447632241
ABC7781,0,1,2023-05-06 19:11:00,6,2023-05-07 01:11:00,5,19,19,11,5,360,0,3,5,102.13949852302443
ABC4748,0,0,2023-05-05 17:26:00,8,2023-05-06 01:26:00,4,17,17,26,4,480,0,4,9,67.28212677683314
ABC1277,0,1,2023-05-05 09:59:00,3,2023-05-05 12:59:00,4,9,9,59,4,180,0,4,8,98.12308515886218
ABC2859,1,0,2023-05-06 14:07:00,8,2023-05-06 22:07:00,5,14,14,7,5,480,1,4,6,103.40888500945519
ABC6929,2,2,2023-05-05 17:23:00,1,2023-05-05 18:23:00,4,17,17,23,4,60,2,2,5,266.5529225087823
ABC7792,2,0,2023-05-03 17:27:00,3,2023-05-03 20:27:00,2,17,17,27,2,180,2,4,5,176.89096137358536
ABC5713,0,1,2023-05-02 11:02:00,2,2023-05-02 13:02:00,1,11,11,2,1,120,0,3,5,99.1066536147203
ABC5675,1,1,2023-05-01 12:19:00,2,2023-05-01 14:19:00,0,12,12,19,0,120,0,4,1,114.14442556003097
ABC2170,0,2,2023-05-06 17:34:00,3,2023-05-06 20:34:00,5,17,17,34,5,180,0,1,5,159.38535263485988
ABC9681,0,2,2023-05-04 18:13:00,1,2023-05-04 19:13:00,3,18,18,13,3,60,0,2,3,160.94571620414237
ABC6308,1,1,2023-05-06 08:27:00,1,2023-05-06 09:27:00,5,8,8,27,5,60,0,1,6,163.90657201438316
ABC3462,1,1,2023-05-05 17:34:00,3,2023-05-05 20:34:00,4,17,17,34,4,180,0,4,9,99.49527761467272
ABC1287,0,1,2023-05-04 18:57:00,2,2023-05-04 20:57:00,3,18,18,57,3,120,0,2,3,163.80234073495853
ABC6953,2,2,2023-05-03 17:52:00,2,2023-05-03 19:52:00,2,17,17,52,2,120,2,2,1,318.99919775179455
ABC5282,0,1,2023-05-05 17:28:00,2,2023-05-05 19:28:00,4,17,17,28,4,120,0,2,8,117.68080759038757
ABC2907,2,2,2023-05-04 09:15:00,3,2023-05-04 12:15:00,3,9,9,15,3,180,2,4,9,121.85751486990601
ABC2161,2,1,2023-05-06 18:27:00,2,2023-05-06 20:27:00,5,18,18,27,5,120,1,1,10,154.79721593308474
ABC1129,1,0,2023-05-02 10:14:00,2,2023-05-02 12:14:00,1,10,10,14,1,120,1,4,4,134.9678656283173
ABC7337,1,0,2023-05-03 07:33:00,2,2023-05-03 09:33:00,2,7,7,33,2,120,1,2,10,124.47420683010289
ABC3363,0,1,2023-05-02 16:24:00,4,2023-05-02 20:24:00,1,16,16,24,1,240,0,4,5,88.0927378735225
ABC9151,2,0,2023-05-03 09:29:00,1,2023-05-03 10:29:00,2,9,9,29,2,60,2,2,3,295.8251377169801
ABC6983,2,2,2023-05-02 08:18:00,2,2023-05-02 10:18:00,1,8,8,18,1,120,2,2,8,209.01114349489094
ABC1143,0,0,2023-05-03 18:37:00,2,2023-05-03 20:37:00,2,18,18,37,2,120,0,2,3,167.1292050281146
ABC9207,0,0,2023-05-06 13:56:00,5,2023-05-06 18:56:00,5,13,13,56,5,300,0,4,4,101.43709831519304
ABC8469,0,2,2023-05-01 10:18:00,1,2023-05-01 11:18:00,0,10,10,18,0,60,0,4,10,57.78353078682823
ABC1244,1,0,2023-05-03 11:23:00,4,2023-05-03 15:23:00,2,11,11,23,2,240,1,2,7,129.48198728044034
ABC1926,0,0,2023-05-02 09:16:00,1,2023-05-02 10:16:00,1,9,9,16,1,60,0,3,2,157.56333322395832
ABC4178,0,1,2023-05-06 10:06:00,1,2023-05-06 11:06:00,5,10,10,6,5,60,0,1,1,178.05315941335
ABC3176,2,2,2023-05-04 17:17:00,1,2023-05-04 18:17:00,3,17,17,17,3,60,2,2,4,290.06755115730374
ABC6002,0,2,2023-05-01 16:45:00,1,2023-05-01 17:45:00,0,16,16,45,0,60,0,2,8,82.25075452393574
ABC1886,2,1,2023-05-04 10:06:00,3,2023-05-04 13:06:00,3,10,10,6,3,180,1,2,1,194.99286090267697
ABC9532,2,1,2023-05-03 17:43:00,6,2023-05-03 23:43:00,2,17,17,43,2,360,1,2,10,97.96622839106547
ABC4398,1,0,2023-05-07 16:42:00,1,2023-05-07 17:42:00,6,16,16,42,6,60,1,2,3,182.58967520075836
ABC9497,0,0,2023-05-07 07:01:00,2,2023-05-07 09:01:00,6,7,7,1,6,120,0,3,4,117.84728053488755
ABC3654,0,0,2023-05-06 10:12:00,2,2023-05-06 12:12:00,5,10,10,12,5,120,0,4,4,117.99940446133542
ABC8392,2,1,2023-05-06 17:24:00,3,2023-05-06 20:24:00,5,17,17,24,5,180,1,3,3,199.82818439922147
ABC2371,1,2,2023-05-01 15:29:00,1,2023-05-01 16:29:00,0,15,15,29,0,60,1,2,3,178.53891082834105
ABC8135,1,0,2023-05-03 20:32:00,5,2023-05-04 01:32:00,2,20,20,32,2,300,1,2,7,126.85180594642
ABC1320,0,1,2023-05-01 17:33:00,1,2023-05-01 18:33:00,0,17,17,33,0,60,0,2,8,114.21437081497795
ABC5654,2,2,2023-05-04 07:47:00,3,2023-05-04 10:47:00,3,7,7,47,3,180,2,4,10,95.82050798745937
ABC6300,0,1,2023-05-04 09:03:00,2,2023-05-04 11:03:00,3,9,9,3,3,120,0,1,4,166.97218704277563
ABC7761,0,0,2023-05-05 07:19:00,2,2023-05-05 09:19:00,4,7,7,19,4,120,0,1,8,127.07908478066528
ABC7854,0,1,2023-05-02 07:24:00,3,2023-05-02 10:24:00,1,7,7,24,1,180,0,3,8,84.91965291420068
ABC6505,0,1,2023-05-03 09:34:00,3,2023-05-03 12:34:00,2,9,9,34,2,180,0,3,6,119.07033936851859
ABC7553,2,1,2023-05-07 13:24:00,1,2023-05-07 14:24:00,6,13,13,24,6,60,1,1,1,204.57303219523516
ABC5042,1,1,2023-05-05 19:59:00,2,2023-05-05 21:59:00,4,19,19,59,4,120,0,2,7,119.45508244841942
ABC8498,0,2,2023-05-05 18:11:00,1,2023-05-05 19:11:00,4,18,18,11,4,60,0,4,7,93.35659320345792
ABC7636,0,0,2023-05-03 16:09:00,4,2023-05-03 20:09:00,2,16,16,9,2,240,0,3,5,116.6157417820879
ABC8362,0,2,2023-05-01 10:51:00,1,2023-05-01 11:51:00,0,10,10,51,0,60,0,4,6,85.16873798152531
ABC1011,0,1,2023-05-04 07:55:00,4,2023-05-04 11:55:00,3,7,7,55,3,240,0,2,9,115.00527187256486
ABC1194,1,1,2023-05-03 16:13:00,2,2023-05-03 18:13:00,2,16,16,13,2,120,0,2,3,134.88380369731473
ABC3537,1,0,2023-05-07 07:59:00,5,2023-05-07 12:59:00,6,7,7,59,6,300,1,3,4,124.47461814983589
ABC3842,1,0,2023-05-06 19:25:00,2,2023-05-06 21:25:00,5,19,19,25,5,120,1,1,9,148.27902157009757
ABC3229,1,2,2023-05-03 18:27:00,1,2023-05-03 19:27:00,2,18,18,27,2,60,1,1,10,162.31878569322083
ABC4009,0,2,2023-05-05 07:54:00,4,2023-05-05 11:54:00,4,7,7,54,4,240,0,1,2,142.81967547031158
ABC8984,2,0,2023-05-06 17:57:00,1,2023-05-06 18:57:00,5,17,17,57,5,60,2,2,9,201.4572375253397
ABC3077,1,2,2023-05-01 08:49:00,2,2023-05-01 10:49:00,0,8,8,49,0,120,1,2,5,206.04886342231998
ABC8845,1,1,2023-05-06 07:07:00,3,2023-05-06 10:07:00,5,7,7,7,5,180,0,4,3,117.62064011300828
ABC4867,0,1,2023-05-02 18:48:00,3,2023-05-02 21:48:00,1,18,18,48,1,180,0,4,8,79.82106374342084
ABC5873,0,0,2023-05-05 17:03:00,8,2023-05-06 01:03:00,4,17,17,3,4,480,0,4,9,68.70001933020654
ABC9635,0,2,2023-05-03 13:42:00,3,2023-05-03 16:42:00,2,13,13,42,2,180,0,2,1,127.88953775370626
ABC1297,0,1,2023-05-05 17:25:00,4,2023-05-05 21:25:00,4,17,17,25,4,240,0,1,5,136.7311490192598
ABC6856,2,0,2023-05-01 11:28:00,8,2023-05-01 19:28:00,0,11,11,28,0,480,2,2,9,116.71411880284714
ABC2015,2,2,2023-05-02 18:09:00,2,2023-05-02 20:09:00,1,18,18,9,1,120,2,4,2,234.94502903776257
ABC2384,1,1,2023-05-01 09:38:00,1,2023-05-01 10:38:00,0,9,9,38,0,60,0,4,1,154.72143382924952
ABC9745,2,2,2023-05-06 09:08:00,3,2023-05-06 12:08:00,5,9,9,8,5,180,2,4,8,131.02492767752102
ABC3350,1,2,2023-05-03 18:58:00,1,2023-05-03 19:58:00,2,18,18,58,2,60,1,4,6,129.23452637084227
ABC2269,1,2,2023-05-07 18:05:00,1,2023-05-07 19:05:00,6,18,18,5,6,60,1,3,2,209.2429303197528
ABC2260,2,0,2023-05-01 06:24:00,2,2023-05-01 08:24:00,0,6,6,24,0,120,2,4,3,156.83577406416734
ABC8701,1,1,2023-05-06 20:26:00,6,2023-05-07 02:26:00,5,20,20,26,5,360,0,2,5,117.84406501637018
ABC9376,0,0,2023-05-01 17:22:00,1,2023-05-01 18:22:00,0,17,17,22,0,60,0,3,1,182.3755490780226
ABC5563,1,1,2023-05-07 18:04:00,4,2023-05-07 22:04:00,6,18,18,4,6,240,0,1,2,182.66990789614758
ABC7897,0,1,2023-05-01 16:46:00,3,2023-05-01 19:46:00,0,16,16,46,0,180,0,2,1,170.94875246746855
ABC6672,2,0,2023-05-02 17:55:00,1,2023-05-02 18:55:00,1,17,17,55,1,60,2,2,7,227.5976638470079
ABC6593,2,0,2023-05-05 08:47:00,4,2023-05-05 12:47:00,4,8,8,47,4,240,2,1,7,236.35954866820467
ABC7155,1,1,2023-05-06 18:56:00,6,2023-05-07 00:56:00,5,18,18,56,5,360,0,2,10,112.04781966286401
ABC6543,0,1,2023-05-03 10:22:00,2,2023-05-03 12:22:00,2,10,10,22,2,120,0,3,5,122.95666463383917
ABC8240,1,1,2023-05-06 17:28:00,3,2023-05-06 20:28:00,5,17,17,28,5,180,0,1,10,137.36106279603717
ABC5683,2,2,2023-05-01 18:26:00,1,2023-05-01 19:26:00,0,18,18,26,0,60,2,3,6,205.53514200200044
ABC2881,1,1,2023-05-07 09:46:00,4,2023-05-07 13:46:00,6,9,9,46,6,240,0,4,3,118.59672242496192
ABC9713,1,0,2023-05-02 07:22:00,1,2023-05-02 08:22:00,1,7,7,22,1,60,1,1,2,224.99609915314232
ABC4809,0,0,2023-05-04 10:13:00,2,2023-05-04 12:13:00,3,10,10,13,3,120,0,3,10,85.37722400920356
ABC6807,2,0,2023-05-02 17:49:00,4,2023-05-02 21:49:00,1,17,17,49,1,240,2,4,9,100.95230745764167
ABC5883,1,1,2023-05-03 17:45:00,3,2023-05-03 20:45:00,2,17,17,45,2,180,0,3,2,145.25135357438865
ABC8206,0,1,2023-05-06 07:21:00,3,2023-05-06 10:21:00,5,7,7,21,5,180,0,3,1,133.97104820660422
ABC5155,1,2,2023-05-06 08:35:00,3,2023-05-06 11:35:00,5,8,8,35,5,180,1,2,9,133.51649820765675
ABC5673,0,2,2023-05-07 09:42:00,4,2023-05-07 13:42:00,6,9,9,42,6,240,0,4,8,81.61894851996317
ABC2409,0,0,2023-05-04 09:30:00,5,2023-05-04 14:30:00,3,9,9,30,3,300,0,2,8,121.4740994030069
ABC6197,1,2,2023-05-04 16:51:00,1,2023-05-04 17:51:00,3,16,16,51,3,60,1,4,7,120.04028375965616
ABC8452,2,2,2023-05-03 16:07:00,4,2023-05-03 20:07:00,2,16,16,7,2,240,2,4,9,83.97413976834828
ABC9718,2,0,2023-05-05 17:23:00,4,2023-05-05 21:23:00,4,17,17,23,4,240,2,2,3,263.09031704290203
ABC3172,0,1,2023-05-07 10:59:00,2,2023-05-07 12:59:00,6,10,10,59,6,120,0,2,8,108.70705612371113
ABC1279,2,2,2023-05-05 17:11:00,2,2023-05-05 19:11:00,4,17,17,11,4,120,2,2,1,324.51072428444036
ABC4977,0,1,2023-05-02 12:34:00,1,2023-05-02 13:34:00,1,12,12,34,1,60,0,4,1,116.30781228933235
ABC3669,2,0,2023-05-04 19:03:00,4,2023-05-04 23:03:00,3,19,19,3,3,240,2,4,6,121.60464484495463
ABC8825,1,0,2023-05-07 09:27:00,4,2023-05-07 13:27:00,6,9,9,27,6,240,1,4,8,101.38386351117529
ABC4981,2,2,2023-05-07 17:50:00,3,2023-05-07 20:50:00,6,17,17,50,6,180,2,4,8,116.77686860431963
ABC5769,0,0,2023-05-06 19:21:00,1,2023-05-06 20:21:00,5,19,19,21,5,60,0,4,10,48.14989551914297
ABC6247,0,0,2023-05-05 09:51:00,3,2023-05-05 12:51:00,4,9,9,51,4,180,0,4,1,143.96686949240816
ABC5427,2,0,2023-05-02 08:06:00,1,2023-05-02 09:06:00,1,8,8,6,1,60,2,3,1,296.6920160186518
ABC7135,1,2,2023-05-03 10:27:00,4,2023-05-03 14:27:00,2,10,10,27,2,240,1,2,9,123.87048195548715
ABC6573,0,2,2023-05-03 09:08:00,2,2023-05-03 11:08:00,2,9,9,8,2,120,0,4,9,70.15056016974138
ABC5131,0,2,2023-05-03 08:38:00,1,2023-05-03 09:38:00,2,8,8,38,2,60,0,3,7,105.47449573693902
ABC8189,0,0,2023-05-07 16:51:00,1,2023-05-07 17:51:00,6,16,16,51,6,60,0,1,1,176.38004702183093
ABC5535,0,1,2023-05-05 07:46:00,4,2023-05-05 11:46:00,4,7,7,46,4,240,0,3,10,96.98250316350631
ABC3776,0,0,2023-05-02 14:34:00,2,2023-05-02 16:34:00,1,14,14,34,1,120,0,2,2,145.4491043100216
ABC8697,1,2,2023-05-07 12:05:00,3,2023-05-07 15:05:00,6,12,12,5,6,180,1,1,8,133.6886026942352
ABC9386,2,1,2023-05-03 10:30:00,2,2023-05-03 12:30:00,2,10,10,30,2,120,1,4,8,101.61549500402148
ABC1662,1,1,2023-05-03 18:58:00,4,2023-05-03 22:58:00,2,18,18,58,2,240,0,2,5,149.13197748135923
ABC9671,1,2,2023-05-06 09:02:00,1,2023-05-06 10:02:00,5,9,9,2,5,60,1,1,2,268.4987103591122
ABC9044,0,1,2023-05-06 18:45:00,3,2023-05-06 21:45:00,5,18,18,45,5,180,0,3,3,131.06140898582672
ABC5218,1,1,2023-05-03 14:29:00,6,2023-05-03 20:29:00,2,14,14,29,2,360,0,1,5,84.80199953467881
ABC6060,0,2,2023-05-06 09:12:00,2,2023-05-06 11:12:00,5,9,9,12,5,120,0,2,3,167.31795439791878
ABC6874,1,1,2023-05-04 08:23:00,1,2023-05-04 09:23:00,3,8,8,23,3,60,0,1,10,125.63750006708811
ABC6581,0,1,2023-05-06 08:03:00,6,2023-05-06 14:03:00,5,8,8,3,5,360,0,3,1,127.44084309747394
ABC3014,0,2,2023-05-03 09:00:00,1,2023-05-03 10:00:00,2,9,9,0,2,60,0,1,6,147.85478425179508
ABC4789,1,1,2023-05-05 08:36:00,4,2023-05-05 12:36:00,4,8,8,36,4,240,0,3,5,122.37424806319463
ABC8148,1,1,2023-05-05 17:23:00,3,2023-05-05 20:23:00,4,17,17,23,4,180,0,1,3,170.53560303658156
ABC8766,2,1,2023-05-03 09:50:00,2,2023-05-03 11:50:00,2,9,9,50,2,120,1,3,9,138.57204147097522
ABC3364,2,1,2023-05-04 09:25:00,2,2023-05-04 11:25:00,3,9,9,25,3,120,1,3,10,126.06387425897735
ABC4629,2,2,2023-05-04 16:50:00,1,2023-05-04 17:50:00,3,16,16,50,3,60,2,3,8,138.10117035939584
ABC6919,1,0,2023-05-02 16:11:00,5,2023-05-02 21:11:00,1,16,16,11,1,300,1,4,7,116.34509569429599
ABC6675,1,0,2023-05-01 08:24:00,5,2023-05-01 13:24:00,0,8,8,24,0,300,1,3,2,205.10739402205317
ABC9872,0,1,2023-05-04 17:21:00,3,2023-05-04 20:21:00,3,17,17,21,3,180,0,2,10,108.05439137050179
ABC7638,2,2,2023-05-02 19:57:00,1,2023-05-02 20:57:00,1,19,19,57,1,60,2,3,5,178.69082468553773
ABC5651,0,2,2023-05-02 08:18:00,3,2023-05-02 11:18:00,1,8,8,18,1,180,0,4,5,114.1911717558108
ABC1609,0,1,2023-05-02 12:02:00,3,2023-05-02 15:02:00,1,12,12,2,1,180,0,4,6,65.4976800372543
ABC8940,0,0,2023-05-07 11:52:00,2,2023-05-07 13:52:00,6,11,11,52,6,120,0,2,6,104.62184433250269
ABC4866,0,1,2023-05-05 17:49:00,3,2023-05-05 20:49:00,4,17,17,49,4,180,0,3,3,147.16443916649553
ABC1371,2,2,2023-05-01 09:23:00,1,2023-05-01 10:23:00,0,9,9,23,0,60,2,4,4,209.10506376970775
ABC7998,0,2,2023-05-02 16:26:00,2,2023-05-02 18:26:00,1,16,16,26,1,120,0,4,1,124.75250154743063
ABC1615,1,0,2023-05-07 09:20:00,3,2023-05-07 12:20:00,6,9,9,20,6,180,1,1,1,263.3264514510285
ABC7911,1,2,2023-05-04 18:32:00,2,2023-05-04 20:32:00,3,18,18,32,3,120,1,1,5,213.0592242934679
ABC7010,1,2,2023-05-07 07:23:00,3,2023-05-07 10:23:00,6,7,7,23,6,180,1,2,4,186.92660776438888
ABC3253,2,2,2023-05-05 19:29:00,1,2023-05-05 20:29:00,4,19,19,29,4,60,2,1,7,230.07890908090076
ABC5942,0,0,2023-05-04 09:34:00,3,2023-05-04 12:34:00,3,9,9,34,3,180,0,3,7,120.10485526847351
ABC1864,2,2,2023-05-05 13:06:00,1,2023-05-05 14:06:00,4,13,13,6,4,60,2,1,4,219.8230191321369
ABC2268,0,1,2023-05-07 17:04:00,4,2023-05-07 21:04:00,6,17,17,4,6,240,0,4,10,64.26413065895895
ABC8454,2,0,2023-05-05 09:52:00,1,2023-05-05 10:52:00,4,9,9,52,4,60,2,2,2,317.20808152448666
ABC9976,2,1,2023-05-02 16:43:00,2,2023-05-02 18:43:00,1,16,16,43,1,120,1,1,10,140.945781020506
ABC5571,0,1,2023-05-06 19:27:00,4,2023-05-06 23:27:00,5,19,19,27,5,240,0,2,4,117.9808631214978
ABC6229,2,0,2023-05-05 18:34:00,1,2023-05-05 19:34:00,4,18,18,34,4,60,2,3,8,181.33448052661643
ABC3237,0,1,2023-05-01 07:38:00,4,2023-05-01 11:38:00,0,7,7,38,0,240,0,3,2,123.5249591785243
ABC5054,1,0,2023-05-02 18:34:00,8,2023-05-03 02:34:00,1,18,18,34,1,480,1,1,5,167.3625982927829
ABC1935,1,1,2023-05-05 19:27:00,3,2023-05-05 22:27:00,4,19,19,27,4,180,0,1,7,135.06656542449454
ABC7394,1,0,2023-05-05 09:01:00,1,2023-05-05 10:01:00,4,9,9,1,4,60,1,1,10,158.55156892015225
ABC8891,2,2,2023-05-07 20:49:00,1,2023-05-07 21:49:00,6,20,20,49,6,60,2,4,6,131.75716316835394
ABC1325,1,2,2023-05-03 15:51:00,3,2023-05-03 18:51:00,2,15,15,51,2,180,1,3,9,110.08121715879213
ABC8774,0,1,2023-05-01 16:42:00,3,2023-05-01 19:42:00,0,16,16,42,0,180,0,4,2,131.12803751370456
ABC4861,1,2,2023-05-01 17:09:00,3,2023-05-01 20:09:00,0,17,17,9,0,180,1,1,4,230.60383635390883
ABC2985,1,0,2023-05-02 20:25:00,4,2023-05-03 00:25:00,1,20,20,25,1,240,1,3,7,98.27364753320369
ABC5932,2,1,2023-05-02 18:20:00,3,2023-05-02 21:20:00,1,18,18,20,1,180,1,4,8,104.08846110320299
ABC5603,0,2,2023-05-04 20:06:00,3,2023-05-04 23:06:00,3,20,20,6,3,180,0,4,5,116.1614558011127
ABC3778,2,2,2023-05-04 07:23:00,1,2023-05-04 08:23:00,3,7,7,23,3,60,2,2,5,225.07728977164314
ABC9832,2,1,2023-05-05 10:38:00,3,2023-05-05 13:38:00,4,10,10,38,4,180,1,4,4,132.73898513985347
ABC8754,0,2,2023-05-05 19:32:00,2,2023-05-05 21:32:00,4,19,19,32,4,120,0,1,9,103.40533594946541
ABC5078,2,2,2023-05-02 14:09:00,1,2023-05-02 15:09:00,1,14,14,9,1,60,2,1,10,134.5001416068486
ABC2367,0,1,2023-05-07 17:57:00,2,2023-05-07 19:57:00,6,17,17,57,6,120,0,4,4,136.40161960532623
ABC5042,1,2,2023-05-07 10:49:00,2,2023-05-07 12:49:00,6,10,10,49,6,120,1,2,3,200.95054569544078
ABC3575,0,2,2023-05-03 16:34:00,2,2023-05-03 18:34:00,2,16,16,34,2,120,0,2,9,102.41835705870714
ABC7754,0,2,2023-05-05 09:18:00,2,2023-05-05 11:18:00,4,9,9,18,4,120,0,2,7,128.39005595181172
ABC2581,0,2,2023-05-06 17:21:00,3,2023-05-06 20:21:00,5,17,17,21,5,180,0,4,9,92.84247059636962
ABC2986,2,1,2023-05-07 16:57:00,3,2023-05-07 19:57:00,6,16,16,57,6,180,1,4,4,120.26176748276774
ABC3240,0,0,2023-05-02 17:01:00,5,2023-05-02 22:01:00,1,17,17,1,1,300,0,2,3,169.73251773220161
ABC4966,0,0,2023-05-05 08:37:00,4,2023-05-05 12:37:00,4,8,8,37,4,240,0,4,10,79.87810225436971
ABC8604,0,2,2023-05-03 13:19:00,1,2023-05-03 14:19:00,2,13,13,19,2,60,0,3,8,77.72037096720227
ABC9320,1,2,2023-05-04 17:53:00,1,2023-05-04 18:53:00,3,17,17,53,3,60,1,1,4,251.92225988126347
ABC6968,0,0,2023-05-07 17:30:00,3,2023-05-07 20:30:00,6,17,17,30,6,180,0,4,10,66.79067509129327
ABC8493,2,2,2023-05-01 17:38:00,3,2023-05-01 20:38:00,0,17,17,38,0,180,2,3,3,225.64219729427685
